ENSEMBL,mean.nrc.f,mean.nrc.m,pvalue,stderr,foldchangesMF,log2FoldChangeMF,ENTREZID,SYMBOL
FBgn0033287,1.500564357,5465.640028,4.83E-07,241.1243395,3642.389613,11.83066953,35812,CG8701
FBgn0028836,253.9027178,308.6966205,0.012821777,15.65409261,1.215806681,0.281913851,35816,CSN7
FBgn0015034,71.87261378,158.6184371,0.000819513,14.01721737,2.206938481,1.142046415,44632,Cyp4e1
FBgn0050359,1048.925173,596.5781391,0.000957756,75.28991069,-1.75823602,-0.814128746,35828,Mal-A5
FBgn0033297,223.809641,699.0699045,0.00956217,126.8939476,3.123502194,1.643164543,35830,Mal-A8
FBgn0262812,0.147159511,78.06584883,1.80E-06,4.294069547,530.4845639,9.051166962,12798381,CG43183
FBgn0022027,130.9014102,162.715798,0.002074145,6.153490405,1.243040833,0.313873689,35847,Vps25
FBgn0003892,62.00075504,96.09394657,0.026951387,11.71254809,1.549883489,0.632159767,35851,ptc
FBgn0033321,74.37892802,109.6376243,0.022467715,11.55442557,1.474041469,0.559777112,35855,CG8738
FBgn0033323,0,448.6002639,1.52E-05,35.57687473,Inf,Inf,35857,CG12376
FBgn0005695,405.6682028,112.800898,7.37E-05,30.55561073,-3.596320687,-1.846521673,35864,gcl
FBgn0027585,662.3563077,1102.260257,0.001641977,81.2523117,1.664150011,0.734785488,35866,CG8740
FBgn0261267,0.18504865,48.2693712,5.02E-06,3.152808733,260.8469249,8.027059615,8674036,CG42615
FBgn0033330,0.809308656,753.179755,9.18E-07,36.99203965,930.6458661,9.862088481,35867,CG8746
FBgn0024189,58.27869183,99.58884774,0.000396707,5.830910661,1.708838078,0.7730157,44097,sns
FBgn0050350,0.626527182,615.1315034,7.02E-07,28.87267053,981.8113588,9.939302047,246556,CG30350
FBgn0011286,1380.465216,2424.201564,0.002212602,204.4921704,1.756075804,0.812355122,49090,RyR
FBgn0033340,104.9471182,156.0491494,0.005241289,11.95711375,1.486931247,0.572337941,35879,CG13751
FBgn0004921,1292.537008,1680.099444,0.043237583,151.727592,1.299846298,0.378341039,35881,Ggamma1
FBgn0050349,575.0123247,131.1044202,7.49E-07,21.08948269,-4.385911044,-2.132876551,35885,CG30349
FBgn0002552,223.3853099,158.7287514,0.016824091,19.71279752,-1.40733993,-0.49297084,45325,lin
FBgn0033349,380.6175202,252.0081699,0.000259455,16.79856818,-1.51033802,-0.594871467,35890,CG8243
FBgn0033350,114.6389288,306.6396509,0.000155973,22.88131069,2.674830043,1.419447226,35891,CG8237
FBgn0033364,0,576.829524,5.85E-06,38.82316955,Inf,Inf,35907,CG13747
FBgn0011746,63.63406353,260.6212915,0.000146935,23.22626815,4.095625472,2.034083793,35913,ana
FBgn0033371,0.47483332,869.6579512,4.44E-06,55.82098948,1831.501526,10.83881119,35915,CNT1
FBgn0010220,195.298465,115.180529,2.73E-05,7.029125807,-1.695585763,-0.761783758,35917,Dbp45A
FBgn0015838,236.346788,94.39004695,0.000112686,15.96471261,-2.503937604,-1.324198612,35922,Vang
FBgn0033378,207.2785219,146.8212657,0.001430794,10.87067921,-1.41177452,-0.497509689,35924,tsu
FBgn0033381,179.10978,95.45132482,5.68E-05,8.337412936,-1.876451483,-0.908006989,35928,GstE13
FBgn0033382,297.022721,908.6074647,2.71E-07,24.4884864,3.059050371,1.613083863,35930,Hydr1
FBgn0033397,21.94243635,247.1782753,2.16E-05,18.96541469,11.26485097,3.493756322,35948,Cyp4p3
FBgn0028408,580.1762608,54.08554057,3.19E-05,47.40915577,-10.72701233,-3.42317641,35955,Drep2
FBgn0010549,24.93569241,13.92412365,0.019476216,3.480718876,-1.7908267,-0.840625733,47905,l(2)03659
FBgn0041087,189.8528568,37.47357557,0.001918848,29.02178746,-5.066312832,-2.340936163,53558,wun2
FBgn0033413,363.9785825,536.5184182,0.000103982,19.12924025,1.47403843,0.559774138,35969,prel
FBgn0017558,812.0787012,1205.165363,9.09E-05,42.5539514,1.484049958,0.569539659,35970,Pdk
FBgn0259234,246.8968297,430.3575455,0.00094478,30.45649014,1.743066308,0.801627452,35974,Camta
FBgn0004360,16.78847003,42.99939401,8.86E-05,2.824764132,2.561245542,1.356845568,35975,Wnt2
FBgn0259246,309.7604652,618.4227545,0.00415866,68.78160049,1.996454758,0.997440379,35977,brp
FBgn0033426,360.716586,465.6269818,0.017036818,32.08388082,1.290838847,0.3683089,35984,CG1814
FBgn0285949,4726.902037,2265.797836,3.94E-05,230.063336,-2.086197613,-1.060875822,35988,RpL31
FBgn0033431,86.72483527,348.3587935,0.000400077,36.98702971,4.01682854,2.006056881,35989,CG1827
FBgn0010342,240.3169325,65.31038516,0.010488447,47.72139814,-3.679612851,-1.879553982,35991,Map60
FBgn0050000,237.7584848,210.0317633,0.027992233,9.621359518,-1.13201204,-0.178889302,35995,GstT1
FBgn0260474,15.71879239,43.61622515,0.033905126,10.1956067,2.774782189,1.472374529,246384,CG30002
FBgn0010316,149.8072686,60.12414718,1.50E-05,7.095084357,-2.491632324,-1.317091194,36001,dap
FBgn0262594,0,5.673364439,0.010771523,1.556516141,Inf,Inf,3772338,CheA46a
FBgn0005614,1552.828104,2612.303565,0.001014756,178.2977336,1.682287664,0.750424422,36003,trpl
FBgn0040092,2.340960627,761.3381876,2.34E-06,43.72060061,325.2246872,8.345292964,53522,lectin-46Cb
FBgn0040093,0.18504865,881.3167774,4.95E-07,39.03930813,4762.622042,12.21754035,53523,lectin-46Ca
FBgn0054033,0,166.4874288,0.000385828,23.37983332,Inf,Inf,3885602,CG34033
FBgn0033449,50.20687504,102.8457368,0.003224517,11.12871713,2.048439318,1.034525155,36012,CG1663
FBgn0033451,174.5580249,91.40207869,0.000298911,11.1447924,-1.909781784,-0.933407802,36014,Marc
FBgn0033454,284.0709841,83.54125712,2.27E-07,7.794389779,-3.400367601,-1.765690719,36019,CG1671
FBgn0033458,433.186745,3.914309695,2.47E-08,11.50385797,-110.6674685,-6.790087384,36023,Lime
FBgn0033459,142.7029983,21.42857601,7.82E-05,12.78428634,-6.659471832,-2.735407761,36024,CG12744
FBgn0033461,0.477100496,259.3492838,2.55E-06,15.12708651,543.5946642,9.086387485,36026,CG12923
FBgn0050008,2303.441753,4823.075363,0.002065631,486.9455769,2.093856012,1.066162236,246388,CG30008
FBgn0285892,137.2179503,350.2938714,0.001033653,35.98494533,2.552828334,1.352096526,36027,tea
FBgn0283510,290.6931855,464.6466388,0.003444549,37.27838893,1.59840912,0.67663672,36033,Pal1
FBgn0033471,204.7943883,43.54983766,6.74E-06,11.11938418,-4.702529315,-2.233436937,36038,CG12134
FBgn0033473,267.5377437,171.4144876,0.010860154,26.42164219,-1.560765064,-0.64225339,36042,CG12128
FBgn0265342,1.321040587,242.5291869,1.25E-06,12.4949365,183.5895046,7.520339775,19835750,CG44296
FBgn0033483,152.9052892,250.416237,0.002099389,18.90582827,1.637721221,0.711689797,36054,egr
FBgn0033484,404.5554854,752.4160809,0.000482557,50.90778318,1.859858803,0.895193099,36056,CG2269
FBgn0001291,232.8318848,377.7392458,0.000267377,19.03098708,1.622369059,0.698102043,36057,Jra
FBgn0003071,1813.680265,3601.771038,1.46E-05,140.8168572,1.985890847,0.989786328,36060,Pfk
FBgn0033491,52.39498453,67.15367802,0.026416939,5.043619251,1.281681417,0.358037701,36068,CG18011
FBgn0005619,61.97450489,111.4282842,0.002307039,9.77039028,1.797969736,0.846368737,36076,Hdc
FBgn0033507,203.6934397,35.0948388,1.30E-05,13.01844783,-5.804085348,-2.537068734,36087,CG12909
FBgn0026403,136.5687189,49.7373845,0.02953579,30.5657659,-2.745796152,-1.457224524,36089,Ndg
FBgn0283625,0,922.1541591,3.43E-06,56.67474881,Inf,Inf,36091,CG46298
FBgn0263270,0,32.13559566,0.001619784,5.919795575,Inf,Inf,12798395,CG43396
FBgn0033518,135.9558591,381.8126985,0.001444861,44.29114651,2.808357808,1.489726758,36098,Prx2540-2
FBgn0053474,0.509464756,5.66415832,0.0103673,1.401866173,11.11786097,3.474807341,2768725,CG33474
FBgn0033520,56.91196274,120.2991938,0.010486982,17.28409887,2.113776929,1.079823135,246663,Prx2540-1
FBgn0263102,802.3550011,482.8964059,0.0004395,45.95047633,-1.661546848,-0.732526971,36118,psq
FBgn0033538,280.0180119,214.0386227,0.001904901,12.54816433,-1.308259268,-0.387648479,36121,CG11883
FBgn0033540,338.6214614,201.2915889,0.000553776,20.61782918,-1.682243472,-0.750386523,36123,Elp2
FBgn0024836,52.22118007,85.56682519,0.045748372,13.27189856,1.638546373,0.712416503,36125,stan
FBgn0033542,0,939.7329733,6.99E-06,65.20030012,Inf,Inf,36126,CAH13
FBgn0033544,642.0704504,1265.55807,3.22E-05,56.28997599,1.971057956,0.978970198,36129,CG7220
FBgn0033551,170.5367894,401.8899724,5.09E-05,22.61939914,2.356617442,1.23671758,36138,CG7222
FBgn0029134,1031.865457,954.7193908,0.021003801,24.85221237,-1.080804965,-0.112106207,45269,Prosbeta5
FBgn0033557,245.0598243,48.11499993,5.06E-06,12.93199102,-5.093210531,-2.348575353,36144,CG12325
FBgn0263510,351.171037,122.266679,2.12E-07,8.793810201,-2.872172858,-1.522142579,36150,nclb
FBgn0033569,93.34716896,36.28810955,0.017505409,17.56626206,-2.572389968,-1.363109368,36158,CG12942
FBgn0033572,0,53.73439042,0.000232921,6.882782123,Inf,Inf,36161,polyph
FBgn0262817,0,17.55804644,0.002319216,3.472530693,Inf,Inf,12798403,CG43188
FBgn0033578,5.825556432,13.48106265,0.013276806,2.205140142,2.314124462,1.21046646,36167,BBS4
FBgn0037084,179.1067734,327.2291495,8.52E-05,15.85190824,1.827005999,0.869481371,40373,Syx6
FBgn0033584,144.0461256,113.8307837,0.014902005,8.945819501,-1.265440866,-0.339640092,36174,CG7737
FBgn0262572,100.8238429,0.249420894,0.003134751,21.14061888,-404.2317433,-8.659038807,12798405,CG43112
FBgn0033599,0.21741291,16.35111383,3.61E-05,1.485754827,75.2076492,6.232807498,36190,CG13223
FBgn0033602,44.27864379,88.94971185,0.001778175,8.38109476,2.008862608,1.006378898,36193,Cpr47Ee
FBgn0050033,12.89326628,30.12344001,0.007560563,4.364995012,2.336369958,1.224268739,246406,CG30033
FBgn0033615,80.90677798,46.66672744,0.009951289,9.225261676,-1.733714413,-0.793866269,36208,CG7741
FBgn0262574,43.76120918,117.824163,0.000474023,10.80302729,2.692433898,1.428910926,12798406,CG43114
FBgn0003382,0.441478532,4.413151484,0.006588252,0.976242252,9.996299172,3.321394079,36213,sha
FBgn0033628,5.186147248,41.5333275,0.002350283,7.207716022,8.008512971,3.001534386,36229,CG13203
FBgn0033633,41.2476802,73.74174084,0.012186055,9.173346996,1.787779106,0.838168491,36234,Smyd4-3
FBgn0033635,1005.989352,198.1446658,1.93E-07,30.55547788,-5.077044836,-2.343989001,36237,Prip
FBgn0260499,351.8487801,604.1561197,0.003416222,53.97791373,1.717090278,0.779965893,2768718,qvr
FBgn0000581,775.4551023,617.66539,0.014706029,46.56868765,-1.255461476,-0.32821776,36238,E(Pc)
FBgn0001269,14.66347891,71.67517948,0.000137852,6.645932807,4.888006448,2.289246188,36239,inv
FBgn0040491,43.53196234,136.3225921,5.13E-06,6.107726809,3.131551733,1.646877712,36251,Buffy
FBgn0062449,144.7427569,447.829895,7.21E-06,21.14028767,3.093971018,1.629459683,36253,CG13197
FBgn0033652,67.38460436,133.1620531,0.000380929,9.215470228,1.976149513,0.982692104,36258,ths
FBgn0260007,0,54.91057804,7.72E-06,3.875238165,Inf,Inf,8674013,CG42493
FBgn0262819,0.18504865,19.90519898,0.000391402,2.776610424,107.5673831,6.749096876,12798407,CG43190
FBgn0033657,28.40699518,74.84367193,0.000218733,5.880847856,2.634691612,1.397634106,36263,Sln
FBgn0013756,832.928712,481.0004601,0.002929339,72.95985601,-1.731658868,-0.792154751,36264,Mtor
FBgn0085259,0.362305245,32.40929442,0.00089731,5.26825068,89.45300923,6.483058111,5740558,CG34230
FBgn0260436,0,31.97487712,0.000135176,3.714340604,Inf,Inf,8673972,CG42531
FBgn0284245,80089.04549,35596.38103,2.95E-06,2665.512918,-2.249921008,-1.169874351,36271,eEF1alpha1
FBgn0033665,168.38955,248.1194414,1.94E-05,6.592071477,1.473484794,0.559232173,36273,Zip48C
FBgn0033673,112.3257913,427.3223543,3.10E-05,28.25211856,3.804311987,1.927635565,36282,CG8298
FBgn0010339,473.4657662,256.1147178,1.92E-05,17.94518017,-1.84864724,-0.886469955,36288,128up
FBgn0004463,173.9581094,90.64874204,3.01E-07,3.395423219,-1.919035008,-0.94038103,36289,RpIII128
FBgn0033680,0,223.2219936,2.23E-07,8.64626328,Inf,Inf,36294,CG13186
FBgn0033683,134.2737176,251.0928953,0.000740121,18.51717359,1.870007772,0.903044266,36297,CG18343
FBgn0027495,297.8124285,479.5899412,0.001385609,32.48187708,1.610375845,0.687397438,36299,Smyd4-4
FBgn0033686,50.45516875,91.73489873,0.001851806,7.806998569,1.818146703,0.862468613,36301,Hen1
FBgn0033687,3.051195446,186.7758507,2.48E-05,15.84444869,61.21399105,5.935789527,36303,CG8407
FBgn0040759,25.71122374,51.49225952,0.002820662,5.303905628,2.002715236,1.0019573,5740215,CG13177
FBgn0023167,268.2102995,145.5671971,0.000180542,15.00420854,-1.842518815,-0.881679352,36306,SmD3
FBgn0010621,1708.697287,535.4125849,3.50E-07,49.04322016,-3.191365565,-1.674173876,36308,CCT5
FBgn0033692,145.8151132,895.0621481,2.00E-06,42.01478567,6.138335928,2.617847601,36311,wash
FBgn0025454,573.8568258,1529.390207,0.000351781,131.9307043,2.665107634,1.414193799,36316,Cyp6g1
FBgn0033701,0,17.47046865,0.000537833,2.608689864,Inf,Inf,36323,CG13171
FBgn0033705,0.920846203,884.2760472,2.23E-05,74.81743713,960.2863588,9.907320874,36327,CG13168
FBgn0033706,0.33220816,381.0815168,2.91E-05,33.76879311,1147.116665,10.16379641,36328,Vha36-2
FBgn0261611,116.6567863,203.321885,0.021276087,28.00977879,1.742906619,0.801495275,36330,CG42700
FBgn0264560,512.8887574,1302.860782,2.88E-05,69.94322345,2.540240478,1.34496508,36337,garz
FBgn0033715,65.45814604,37.34687821,0.010113125,7.601886495,-1.752707299,-0.809585087,36338,CG8490
FBgn0054021,0,123.899919,4.66E-05,11.92650188,Inf,Inf,3885589,CG34021
FBgn0033716,181.6923553,357.4810589,0.000258361,22.94339455,1.96750743,0.976369084,36339,Den1
FBgn0050049,31.44440932,17.21400971,0.049989503,5.815289404,-1.826675472,-0.869220347,246416,CG30049
FBgn0050045,1.608558082,5.891827562,0.007644622,1.08775369,3.662800633,1.872947177,246413,Cpr49Aa
FBgn0033725,0.579718154,4.847006635,0.019438243,1.348218608,8.360970926,3.063670486,36348,Cpr49Ac
FBgn0050048,0,106.8838102,0.000783057,17.12341878,Inf,Inf,246415,CG30048
FBgn0033731,44.68453022,1.196342113,0.034641037,15.98808204,-37.3509632,-5.223073542,36354,Cpr49Ah
FBgn0033734,426.9438814,747.8427084,0.00124757,56.18853247,1.751618283,0.808688414,36357,CG8520
FBgn0033735,108.8123686,579.682069,9.40E-06,34.36987872,5.327354567,2.413419304,36358,Dera
FBgn0050051,44.68479756,83.68503761,0.000752131,6.200759609,1.872785426,0.905185612,246418,Tmem18
FBgn0010238,387.5610782,449.3206585,0.006847993,15.30920188,1.159354444,0.213321703,36363,Lac
FBgn0033741,958.6878641,128.351805,1.25E-06,43.01847556,-7.46921996,-2.900957585,36365,CG8545
FBgn0033742,12.8410927,34.09471059,0.000476739,3.103391003,2.655125339,1.408779967,36366,Nepl10
FBgn0033744,58.78880984,84.57757173,0.011146598,7.131276524,1.438667868,0.524733569,36368,Dh44-R2
FBgn0050044,14.688527,28.23942111,0.008122022,3.487856359,1.922549559,0.943020788,36371,s-cup
FBgn0027356,1119.508669,1595.883996,0.012009932,134.0289799,1.425521786,0.511490088,36383,Amph
FBgn0053792,0.144892335,1.698809176,0.015218886,0.462396765,11.72463106,3.551470621,3772111,CG33792
FBgn0028683,77.74648576,52.37230257,0.029747738,8.949203499,-1.484496231,-0.56997343,36387,spt4
FBgn0033762,291.0468501,390.2504678,0.002547673,19.99349806,1.340851027,0.423148958,36393,ZnT49B
FBgn0033763,6.363148722,20.42363284,0.002105151,2.727591337,3.209673974,1.682426761,36394,CG8646
FBgn0033767,15.28444156,76.96657569,1.85E-05,5.057485155,5.035615817,2.332168219,36398,CG13148
FBgn0033770,0.147159511,37.2278525,0.002160601,7.230602255,252.9761912,7.982857802,36401,wuc
FBgn0261545,118.2471357,152.7828306,0.032437441,12.46933169,1.29206369,0.369677187,36403,CG42663
FBgn0020930,229.3831045,355.2995513,0.000476464,18.3839903,1.548935141,0.631276735,36408,Dgkepsilon
FBgn0003326,12.61731319,24.76649421,0.048655135,4.924674756,1.962897634,0.972984937,36411,sca
FBgn0040755,0,20.82708414,0.001052904,3.529782841,Inf,Inf,50228,CG17580
FBgn0000181,5280.121321,2577.518246,9.92E-06,199.0869715,-2.048529173,-1.034588439,45827,bic
FBgn0053798,0,1.227022793,0.037375019,0.460770464,Inf,Inf,3772108,CG33798
FBgn0265623,140.2639701,177.5837077,0.040441864,14.33141844,1.266067883,0.34035476,36432,Su(z)2
FBgn0265429,0,7.59677096,0.013082751,2.180637351,Inf,Inf,19836253,CG44341
FBgn0027079,551.9242818,286.4336917,1.30E-05,20.49012483,-1.926883247,-0.946269159,45783,ValRS
FBgn0011763,687.5368659,327.9889034,6.89E-05,37.07152071,-2.096219899,-1.067790067,36461,Dp
FBgn0033813,55.6841808,84.13679813,0.005076502,6.612383088,1.5109641,0.595469383,36463,fsd
FBgn0033815,10.80783623,28.14118053,0.000286336,2.304952818,2.603775624,1.380605132,36465,CG4676
FBgn0002789,1948.792279,2738.166061,0.038057819,297.9414811,1.405057938,0.490629622,36468,Mp20
FBgn0033820,1995.72865,3454.834493,0.00124018,255.1927825,1.731114344,0.791701021,36471,CG4716
FBgn0259219,435.1517477,656.0823955,0.003459433,47.3876869,1.507709435,0.592358419,36473,CG42319
FBgn0050065,0,194.779216,0.00012041,22.16493765,Inf,Inf,246431,CG30065
FBgn0019928,105.0425639,346.0098533,0.000330968,32.90119205,3.293996648,1.719839087,36489,Ser8
FBgn0086757,146.0867959,204.9183138,0.006647388,14.4890424,1.402716191,0.488223141,36492,cbs
FBgn0262821,0,9.462995575,0.001278117,1.664705047,Inf,Inf,12798442,CG43192
FBgn0040477,47.78819603,6.861616495,0.012116979,11.53860357,-6.964568199,-2.800033909,36495,cid
FBgn0033848,0,470.6722232,1.20E-06,24.20965634,Inf,Inf,36501,CG13330
FBgn0033850,0.654357091,2.184819838,0.022042348,0.499100913,3.338880052,1.739364266,36503,CG13331
FBgn0014877,313.5588845,604.5240835,0.000106534,32.39791481,1.927944362,0.947063418,36508,Roe1
FBgn0033856,0.147159511,186.1119738,6.01E-07,8.512854918,1264.69552,10.30457438,36510,CG13334
FBgn0033859,163.0849528,130.59141,0.040182403,12.45512668,-1.248818378,-0.320563673,36514,fand
FBgn0033860,0.21741291,852.9509734,9.60E-07,42.24247269,3923.184577,11.9378095,36515,S-Lap5
FBgn0000633,36.93951012,76.21684811,0.001971543,7.520884357,2.063288004,1.044945214,36521,CG17716
FBgn0033866,1.032246444,5.345009184,0.00536242,1.014052907,5.178035936,2.372404978,36522,CG6280
FBgn0033867,0.732402544,4.147274187,0.000539776,0.510250622,5.662561143,2.501454723,36523,Cpr50Ca
FBgn0261041,146.2626104,235.783691,0.001378107,15.97970374,1.612057178,0.688902916,36526,stj
FBgn0033872,229.1867081,381.4318717,0.012889296,43.54870766,1.664284439,0.734902022,36529,CG6329
FBgn0033875,425.5848053,884.1097858,0.000545035,68.63650863,2.077399791,1.054778887,36532,CG6357
FBgn0050484,0,38.07206039,8.98E-06,2.757326249,Inf,Inf,36534,CG30484
FBgn0050485,0,290.390218,1.58E-05,23.17975085,Inf,Inf,246644,CG30485
FBgn0275436,294.5465324,468.5401383,0.001376092,31.04941265,1.590716871,0.669677075,36547,PheRS-m
FBgn0033891,73.46483307,121.2650174,0.000805006,7.69796708,1.650653957,0.723037706,36552,CG8067
FBgn0033893,0.147159511,163.6014128,5.17E-07,7.295909329,1111.728437,10.11858871,36556,CG18371
FBgn0259183,0,38.96954756,1.51E-05,3.08671792,Inf,Inf,7354427,CG42287
FBgn0259184,0,178.4742643,5.73E-06,11.96910572,Inf,Inf,36559,CG42288
FBgn0086895,208.4738834,110.0528671,0.004533395,22.33225422,-1.894306698,-0.92166993,36561,pea
FBgn0033899,94.92547979,50.70354735,0.000291696,5.900428152,-1.872166441,-0.9047087,36562,CG13016
FBgn0033901,146.2745807,55.25944053,0.002943486,18.88726402,-2.647051423,-1.404386222,36564,O-fut1
FBgn0033906,701.805572,815.7261139,0.010271622,30.91612207,1.162324932,0.217013436,36569,ReepB
FBgn0000289,742.1597427,591.0585396,0.001249272,26.46438581,-1.255645072,-0.328428722,36571,cg
FBgn0050069,353.152373,504.3301335,0.040958416,58.26643305,1.428080829,0.514077638,36573,CG30069
FBgn0033913,345.7008332,631.2036974,0.001351841,50.77302427,1.825866867,0.868581575,36577,CG8468
FBgn0033916,257.8302172,833.1105896,6.98E-07,27.00771346,3.231237202,1.692086661,36580,Usp20-33
FBgn0033917,462.6276466,119.7989809,1.22E-06,17.67475018,-3.86169935,-1.949235848,36581,SmydA-1
FBgn0033918,464.7992574,1242.561752,9.95E-07,38.76470211,2.6733299,1.418637883,36584,CG8531
FBgn0263397,415.3570859,742.3966605,6.56E-05,33.42502194,1.787369677,0.837838054,36589,Ih
FBgn0033924,320.9597068,609.7896552,1.57E-05,23.03320373,1.899894729,0.925919483,36593,CG8613
FBgn0033929,472.2903928,296.8532074,6.93E-05,18.10490714,-1.590989691,-0.669924488,36598,Tfb1
FBgn0050075,0,19.21641491,0.0002041,2.403402319,Inf,Inf,246437,CG30075
FBgn0033932,11.48231178,27.76708108,0.000593632,2.476767407,2.418248312,1.273962392,36601,Dh44-R1
FBgn0033933,0,65.56097739,0.000183111,8.04114444,Inf,Inf,36602,CG10104
FBgn0033935,90.77043368,60.67954575,0.039584491,11.48492762,-1.495898372,-0.581012165,36604,Sin1
FBgn0267824,443.5757463,343.3222775,0.010812694,27.52917788,-1.292009798,-0.369617011,26067067,PRAS40
